id,text,lang,source
1527,"Semua unsur, kecuali berilium, diisolasi melalui elektrolisis lelehan senyawanya. Magnesium, kalsium, dan stronsium pertama kali diproduksi oleh Humphry Davy pada tahun 1808, sedangkan berilium diisolasi secara terpisah oleh Friedrich Wöhler dan Antoine Bussy pada tahun 1828 dengan mereaksikan senyawa berilium dengan kalium. Pada tahun 1910, radium diisolasi sebagai logam murni oleh Marie Curie dan André-Louis Debierne juga dengan elektrolisis.",id,indonesian-nlp/wikipedia-id
1528,"Pada tahun 1967 berdiri Koordinas antar Humas Departemen/Lembaga Negara (Bakor) yang dipimpin oleh pimpinan setiap departemen. Bakor dalam perjalanannya diubah nama menjadi jadi Bako-Humas (badan koordnasi kehumasan pemerintah). Tujuannya pun diupgrade lebih kompleks sebagai badan yang berfungsi koordinasi, integrasi, dan sinkronisasi penerangan dan kehumasan.",id,indonesian-nlp/wikipedia-id
1529,"Ironisnya, bukan Smeaton yang akhirnya mematenkan proses pembuatan cikal bakal semen ini. Adalah Joseph Aspdin, juga insinyur berkebangsaan Inggris, pada 1824 mengurus hak paten ramuan yang kemudian dia sebut semen portland. Dinamai begitu karena warna hasil akhir olahannya mirip tanah liat Pulau Portland, Inggris. Hasil rekayasa Aspdin inilah yang sekarang banyak dipajang di toko-toko bangunan.",id,indonesian-nlp/wikipedia-id
1530,"Tank Infanteri ""Black Prince"" (A43) Tank ini masih satu keluarga dengan tank infanteri ""Churchill"". Namun. versi Churchill yang ini sudah mengalami perubahan drastis. Nama Black Prince sendiri diambil dari seorang petinggi militer Inggris pada abad ke-14, Edward the Black Prince. Tank ini dirancang pada tahun 1943 oleh perusahaan Vauxhall Motors dan baru diproduksi pada awal tahun 1945. Terhitung 6 unit purwarupa yang dibuat.",id,indonesian-nlp/wikipedia-id
1531,"Menurut Sobri, tim dari FPI dan para hacker, akan bertemu untuk membahas pelacakan pelaku ini, dan mebeberkan hasil pelacakannya. FPI juga mendukung langkah Mabes Polri yang akan terus melakukan pelacakan terhadap pelaku yang telah meresahkan umat Islam di Indonesia ini.",id,indonesian-nlp/wikipedia-id
1532,"Kota-kota di pulau Sumatera dihubungkan oleh empat ruas jalan lintas, yakni lintas tengah, lintas timur, lintas barat dan lintas pantai timur yang melintang dari barat laut - tenggara Sumatera. Selain itu terdapat pula ruas jalan yang melintang dari barat - timur, seperti ruas Bengkulu - Palembang, Padang - Jambi, serta Padang - Dumai - Medan.",id,indonesian-nlp/wikipedia-id
1533,"Oddie Agam Luntungan () adalah seorang penyanyi dan pencipta lagu Indonesia yang terkenal pada tahun 1980-an. Lagu-lagu yang diciptakannya banyak yang menjadi hits, antara lain ""Wow"", ""Surat Cinta"", ""Bahasa Cinta"", ""Logika"" dan ""Tamu Istimewa"" dipopulerkan oleh diva pop Vina Panduwinata serta ""Antara Anyer dan Jakarta oleh Sheila Majid (penyanyi Malaysia).",id,indonesian-nlp/wikipedia-id
1534,"SDN Kebon Pala 09 Pagi atau nama lengkapnya Sekolah Dasar Negeri Kebon Pala 09 Pagi merupakan sebuah Sekolah Dasar Negeri Negeri yang terletak di Jl. Permata Rt.007/05, Jakarta Timur, Indonesia.",id,indonesian-nlp/wikipedia-id
1535,"Dalam melaksanakan Administrasi Nagari serta untu memberikan pelayanan kepada masyarakat Wali Nagari dibantu oleh Perangkat Nagari yang terdiri dari Sekretaris Nagari, lima Kepala Urusan serta delapan Kepala Jorong Secara adat Nagari Limo Kaum sesuai dengan makna namanya terdiri dari 5 rumpun kaum dan terbentuk atas 28 suku sebagai satu kesatuan masyarakat adat menjadi nagari bernama Limo Kaum yaitu:",id,indonesian-nlp/wikipedia-id
1536,"Misantropia adalah sifat benci, tak suka, curiga, atau dengki pada diri manusia. Misanthrope atau misanthropist adalah orang yang memegang pandangan atau perasaan semacam itu. Asal usul kata tersebut berasal dari kata Yunani μῖσος (""misos"", ""benci"") dan ἄνθρωπος (""anthrōpos"", ""manusia""). Kondisi tersebut seringkali disamakan dengan asosialitas.",id,indonesian-nlp/wikipedia-id
1537,"FC Dallas adalah nama sebuah klub sepak bola profesional asal Amerika Serikat yang berbasis di pinggiran Dallas Frisco, Texas. Klub ini adalah salah satu dari sepuluh klub yang mendirikan Major League Soccer (MLS), dan telah berkompetisi di liga sejak awal hingga saat ini. Sebelum musim 2005 klub ini dikenal dengan nama Dallas Bakar.",id,indonesian-nlp/wikipedia-id
1538,"Ferril Raymond Hattu () adalah mantan pemain sepak bola Indonesia yang bermain di posisi libero. Meskipun lahir di Surabaya pria ini asli dari Saparua, Maluku. Dia pernah menjadi kapten ketika membela memenangkan medali emas sepak bola di SEA Games 1991. Pada masa aktifnya dia pernah bermain di klub Persebaya Surabaya dan sempat menjadi pelatih Petrokimia Gresik.",id,indonesian-nlp/wikipedia-id
1539,Perawatan dilakukan oleh penjaga makam yang bekerja dengan sendirinya dan menerima bayaran dari keluarga orang-orang yang dikuburkan di sana. Para penjaga pemakaman ini cenderung tidak merawat makam keluarga yang tidak sudi membayar mereka.,id,indonesian-nlp/wikipedia-id
1540,"Endemik Indonesia, daerah sebaran kakatua maluku adalah di Maluku Selatan. Spesies ini hanya terdapat di hutan primer dan sekunder Pulau Seram, Ambon, Pulau Haruku dan Saparua. Sejumlah populasi kakatua Maluku dilindungi di Taman Nasional Manusela, yang merupakan salah satu tempat terakhir untuk menemukan burung ini di habitat liar. Pakan kakatua Maluku terdiri dari biji-bijian, kacang dan aneka buah-buahan.",id,indonesian-nlp/wikipedia-id
1541,"Sarana kesehatan yang ada di daerah ini antara lain:Di Antipas juga terdapat beberapa pusat perbelanjaan, yaitu:Bank yang beroperasi di Antipas antara lain:Di tempat ini juga terdapat beberapa apotek yang menjual berbagai obat-obatan, yaitu:Meskipun tidak banyak, setidaknya ada 2 penginapan yang beroperasi di wilayah ini, yaitu:",id,indonesian-nlp/wikipedia-id
1542,"Rich Text Format disingkat RTF adalah sebuah format dokumen yang dibuat oleh Microsoft, yang dibuat berdasarkan spesifikasi Document Content Architecture (DCA) yang dibuat oleh IBM untuk System Network Architecture (SNA). Format dokumen ini, dapat digunakan untuk mentransfer dokumen teks terformat (berbasis WYSIWYG [What You See Is What You Get]) antar aplikasi, baik itu di dalam satu platform atau platform yang berbeda seperti IBM PC dan Macintosh.",id,indonesian-nlp/wikipedia-id
1543,"Salat Jamak yaitu salat yg dilaksanakan dengan mengumpulkan dua salat wajib dalam satu waktu, seperti salat Zuhur dengan Asar dan salat Magrib dengan salat Isya (khusus dalam perjalanan). Adapun pasangan salat yang bisa dijamak adalah salat Dzuhur dengan Ashar atau salat Maghrib dengan Isya. Salat jamak dibedakan menjadi dua tipe yakni: Mazhab Syi'ah seperti Dua Belas Imam berpendapat bahwa setiap orang walaupun tidak dalam perjalanan jauh, berdiam di rumahnya, tidak berada dalam keadaan sakit, dapat menjama' salat, baik jama' taqdim maupun jama' ta'khir. Dalil yang memperkuat hal tersebut adalah:",id,indonesian-nlp/wikipedia-id
1544,"Israel ikut serta dalam Kontes Lagu Eurovision 1976. Negara tersebut diwakili oleh Chocolate, Menta, Mastik dengan lagu ""Emor Shalom"" yang ditulis oleh Ehud Manor dan dikomposisikan oleh Matti Caspi. Mereka dipilih oleh Israel Broadcasting Authority (IBA) dalam seleksi internal sejak empat tahun debut mereka di kontes tersebut pada 1973, untuk mewakili negara tersebut dalam kontes tersebut, yang diadakan di Den Haag, Belanda.",id,indonesian-nlp/wikipedia-id
1545,"Berkembangnya industrialisasi telah memunculkan kota-kota dan pusat-pusat keramaian yang baru. Karena kota dengan kegiatan industrinya menjanjikan kehidupan yang lebih layak maka banyak petani desa pergi ke kota untuk mendapatkan pekerjaan. Hal ini mengakibatkan terabaikannya usaha kegiatan pertanian. Akibat makin meningkatnya arus urbanisasi ke kota-kota industri maka jumlah tenaga kerja makin melimpah. Sementara itu, pabrik-pabrik banyak yang menggunakan tenaga mesin. Dengan demikian, upah tenaga kerja menjadi murah. Selain itu, jaminan sosial pun berkurang sehingga kehidupan mereka menjadi susah. Bahkan para pengusaha banyak memilih tenaga buruh wanita dan anak-anak yang upahnya lebih murah. Di dalam kegiatan industrialisasi dikenal adanya kelompok pekerja (buruh) dan kelompok pengusaha (majikan) yang memiliki industri atau pabrik. Dengan demikian, dalam masyarakat timbul golongan baru, yakni golongan pengusaha (kaum kapitalis) yang hidup penuh kemewahan dan golongan buruh yang hidup dalam kemiskinan. Dengan munculnya golongan pengusaha yang hidup mewah di satu pihak, sementara terdapat golongan buruh yang hidup menderita di pihak lain, maka hal itu menimbulkan kesenjangan antara pengusaha dan buruh. Kondisi seperti itu sering menimbulkan ketegangan-ketegangan yang diikuti dengan pemogokan kerja untuk menuntut perbaikan nasib. Hal ini menimbulkan kebencian terhadap sistem ekonomi kapitalis, sehingga kaum buruh condong kepada paham sosialis. Pada tahun 1820-an terjadi huru hara yang ditimbulkan oleh penduduk kota yang miskin dengan didukung oleh kaum buruh. Gerakan sosial ini menuntut adanya perbaikan nasib rakyat dan buruh. Akibatnya, pemerintah mengeluarkan undang-undang yang menjamin perbaikan nasib kaum buruh dan orang miskin. Undang-undang tersebut, antara lain sebagai berikut:",id,indonesian-nlp/wikipedia-id
1546,"Terletak sekitar di sebelah utara kota Yerusalem. , sebuah desa orang Arab, diidentifikasi sebagai lokasi kota kuno Anatot oleh . Pemukiman Israel modern Almon, Mateh Binyamin juga lebih dikenal dengan nama ""Anatot"" menurut nama kota kuno sebelumnya.",id,indonesian-nlp/wikipedia-id
1547,"Disamping memiliki fitur seperti database relasional biasa macam ""query data, join fields, triggers dan calculated fields"", VMDS memiliki fitur khusus untuk spasial dan topologi (seperti ""points, texts, polylines, polygons and data raster"") untuk disimpan dan dianalisis.",id,indonesian-nlp/wikipedia-id
1548,"Pada usia 15 tahun, ia pernah bergabung sebagai gitaris pada grup musik Berger Quartet yang terdiri dari Berger (piano), Putirai (drum), dan Jumono (bass). Ia juga ikut memainkan boogie-woogie bersama Boogie-Woogie Rhytmics dengan para pemusik antara lain : Micki Wyt sebagai pemimpin dan pemain piano, Oei Boeng Leng (gitar), Jack Lesmana memainkan (bass) dan Benny Heynen (klarinet). Setelah itu bersama Maryono (klarinet), Andy Sayifin (saksofon alto), Lody Item (gitar, ayah dari musisi Jopie Item), Suwarto (piano), Tuharjo dan Kadam (trompet), bergabung dalam band Irama Samudra. Kemudian bersama Maryono dan Bubi Chen, Jack Lesmana mendirikan Jack Lemmers Quartet, yang kemudian pada akhirnya diubah namanya menjadi Jack Lesmana Quintet. Nama terakir inilah yang sering muncul mengasuh program musik jazz di RRI Surabaya. Pada tahun 1951 Jack diterima bekerja di Angkatan Laut Republik Indonesia. Tugas sehari-harinya adalah menye-trika seragam pegawai. Di tempat ia bekerja, Jack bergabung pada kelompok musik pimpinan R. Iskak, ayah pemain film Indriati Iskak dan Alice Iskak. Beberapa tahun kemudian, pada tahun 1960, atas ajakan Wim Gontha, ayah Peter F. Gontha, Jack berangkat ke Jakarta. Ia diterima sebagai teknisi rekaman di perusahaan PH Irama milik Suyoso Karsono (Soejoso Karsono) alias Mas Yos, seorang pensiunan Angkatan Udara RI. Inilah perusahaan piringan hitam pertama di Indonesia. Jack pun bergabung dengan grup musik Gema Irama.",id,indonesian-nlp/wikipedia-id
1549,"Dongbuyeo (86 SM - 410 M) merupakan kerajaan kuno di Korea yang berkembang dari Bukbuyeo, sampai dikuasai oleh pendahulu Goguryeo, yang kemudian tumbuh menjadi salah satu dari Tiga Kerajaan Korea. Menurut riwayat Samguk Sagi, kerajaan tersebut didirikan ketika Raja Buyeo, Hae Buru memindahkan ibukota ke arah timur laut.",id,indonesian-nlp/wikipedia-id
1550,"Satrugna adalah seorang tokoh daripada wiracarita ""Ramayana"". Ia merupakan putera Raja Dasarata dari Kerajaan Kosala yang beribukota Ayodhya. Ia memiliki saudara kembar bernama Laksmana dan ia adalah yang paling bungsu di antara para putera Dasarata.",id,indonesian-nlp/wikipedia-id
1551,"Alison Krauss () adalah seorang penyanyi ""bluegrass-country"" dan pemain Biola asal Amerika Serikat. Ia telah berkecimpung di dunia Musik sejak usia awal. Alison pertama kali menandatangani kontrak pada usia empat belas tahun dan pada tahun 1987 merilis album perdananya. Kemudian ia diundang masuk ke sebuah band yang sampai sekarang masih menjadi anggota Alison Krauss + Union Station (AKUS). Album perdana grup ini dirilis pada tahun 1989.",id,indonesian-nlp/wikipedia-id
1552,"Teluk Sami (bahasa Yunani: Όρμος Σάμης ""Ormos Samis"") adalah teluk yang terletak di timur Kefalonia, Yunani. Dengan panjang kira-kira 5 km dan lebar 3 km yang dimulai dari Sami sampai dengan Tanjung Dichalia. Disebelah utara teluk ini berbatasan dengan teluk Agia Effimia dan selat Ithaca. Jalur penyeberangan di teluk ini menghubungkan kota Patras dengan Ithaca.",id,indonesian-nlp/wikipedia-id
1553,"Salah satu yang dikenal luas dan kontroversial acara yang paling populer, dan yang menghasilkan tarif iklan tertinggi, adalah Kalam Nawaem, acara yang dipimpin oleh empat perempuan dan yang membahas berbagai jenis isu dan tabu (perempuan), termasuk terorisme, domestik kekerasan, poligami, perceraian dan hak pilih perempuan.",id,indonesian-nlp/wikipedia-id
1554,"Kekaisaran Mali dikenal juga sebagai Kekaisaran Manding atau Manden Kurufa adalah suatu peradaban Afrika Barat yang berasal dari bangsa Mandika pada abad pertengahan sekitar abad ke 1235 sampai abad 1610. Kekaisaran ini didirikan oleh Sundiata Keita. Kekaisaran Mali juga terkenal akan kekayaan raja-raja penguasanya, terutama Raja Mansa Musa I. Kekaisaran ini memiliki pengaruh yang besar terhadap kebudayaan Afrika Barat, karena menyebarluaskan pemakaian bahasa, hukum, dan adat istiadat yang diterapkan di daerah tersebut kepada daerah lainnya di sepanjang sungai Niger. Pada puncak kejayaannya, pejabat dan penguasa di Kekaisaran Mali dianugrahkan dengan gelar kehormatan yang saat itu dikenal sebagai ""penguasa yang paling mulia dan terkaya di antara penguasa lainnya"". Kekuasaan kekaisaran Mali meliputi wilayah yang lebih luas dari Eropa Barat dan terdiri dari berbagai kerajaan boneka dan terbagi menjadi provinsi-provinsi.",id,indonesian-nlp/wikipedia-id
1555,"Secara lebih formal dinyatakan sebagai cabang geologi yang berhubungan dengan proses geologi di mana suatu gaya telah menyebabkan transformasi bentuk, susunan, atau struktur internal batuan kedalam bentuk, susunan, atau susunan intenal yang lain.",id,indonesian-nlp/wikipedia-id
1556,"Dia menciptakan banuak karya musik, lebih dari 300 berupa simfoni, musik untuk paduan suara, sonata, tocatta, musik untuk tari, musik kamar, musik koral, dll., Czerny menulis sejarah musik dan teorinya, serta sejumlah karya yang mendekati 1000. Czerny pernah merencanakan konser internasional, namun batal karena Perang Napoleon. dia meninggal di Wina pada 15 Juli 1857. Czerny memang sangat berpengaruh terutama pada teknik bermain piano pada saat itu. Karya tentang dirinya yang terbit pada tahun 1839 adalah ""Czery's Complete Theorical and Pianoforte School"".",id,indonesian-nlp/wikipedia-id
1557,"Kota ini akan dilayani oleh rute perpanjangan yang direncanakan, dari Rosolini ke Gela, dari ""Jalan tol Autostrada A18 (Italia)"". Jalan keluar akan terletak antara kota Ragusa dan kota Marina di Ragusa.",id,indonesian-nlp/wikipedia-id
1558,"Sebagai suku yang hidup di kepualauan, orang Madura dijaman dulu kurang mendapat kesempatan untuk berinteraksi dengan dunia luar. Mereka sangat berhati-hati, dan akibatnya sesuatu yang datang dari luar merupakan ancaman bagi dirinya. Meskipun pada dasarnya mereka konservatif, yakni berusaha memelihara dan menjamin nilai-nilai yang mengakar dalam dirinya. Tapi dalam segi yang lain, orang Madura menunjukkan naluri yang kuat untuk menjamin dan bertahan kelangsungan hidup, karena mereka didorong untuk menerima dan memanfaatkan nilai-nilai yang terserap dari luar.",id,indonesian-nlp/wikipedia-id
1559,"Osorkon IV dibuktikan dengan dokumen Asyur (sebagai Shilkanni dan julukan lainnya) dan mungkin juga oleh Kitab Raja-raja (sebagai Raja ""So""), sementara epitom Manetho epitomes tampaknya telah mengabaikannya. Tidak diragukan lagi ia dibuktikan ada dalam ""Prasasti Kemenangan"" yang dibuat Piye di mana ia digambarkan bersujud di depan pemilik prasati itu bersama dengan penguasa lainnya yang juga sudah menyerah. Temuan lain hampir pasti merujuk kepadanya adalah aigis Sekhmet, ditemukan di Bubastis dan menyebutkan seorang Raja Osorkon, anak ratu Tadibast – nama yang tidak cocok dengan ibu-ibu raja Osorkon lain –hanya mungkin sebagai ibu Osorkon IV.",id,indonesian-nlp/wikipedia-id
1560,"Mayoritas imigran asing di Korsica berasal dari Maghreb (terutama Maroko, yang berjumlah 33,5% dari semua imigran di Korsika pada sensus 2011), dan dari Eropa Selatan (terutama Portugis, 22,7% dari semua imigran, dan Italia, 13,7%).",id,indonesian-nlp/wikipedia-id
